    636.0,   22.16,   312.2
    637.0,   22.21,   312.7
    638.0,   22.13,   313.9
    639.0,   22.05,   315.0
    640.0,   21.97,   316.1
    641.0,   23.63,   306.9
    642.0,   25.89,   295.8
    643.0,   25.74,   297.4
    644.0,   25.64,   298.6
    645.0,   25.55,   299.7
    646.0,   25.45,   300.8
    647.0,   25.33,   302.2
    648.0,   25.20,   303.8
    649.0,   25.19,   305.0
    650.0,   25.43,   305.1
    651.0,   25.20,   307.8
    652.0,   24.98,   310.5
    653.0,   25.33,   310.2
    654.0,   25.13,   312.7
    655.0,   24.95,   315.1
    656.0,   24.51,   320.5
    657.0,   22.56,   346.1
    658.0,   21.01,   366.2
    659.0,   19.90,   381.4
    660.0,   19.11,   393.0
    661.0,   19.02,   394.9
    662.0,   18.93,   396.7
    663.0,   18.77,   399.8
    664.0,   18.75,   400.3
    665.0,   18.73,   400.7
    666.0,   18.71,   401.1
    667.0,   18.69,   401.5
    668.0,   18.67,   401.9
    669.0,   19.61,   396.5
    670.0,   19.04,   404.8
    671.0,   18.47,   411.2
    672.0,   17.75,   415.9
    673.0,   17.15,   419.3
    674.0,   16.64,   421.8
    675.0,   16.16,   423.6
    676.0,   15.65,   424.7
    677.0,   14.86,   425.4
    678.0,   13.68,   425.5
    679.0,   12.33,   425.5
    680.0,   10.87,   425.5
    681.0,    9.29,   425.5
    682.0,    8.06,   425.5
    683.0,    7.06,   425.5
    684.0,    5.59,   425.5
    685.0,    3.02,   425.5
    686.0,    0.63,   425.5
    687.0,    0.00,   425.5
    688.0,    0.00,   425.5
    689.0,    0.00,   200.0
    690.0,    0.00,   200.0
    691.0,    0.00,   200.0
    692.0,    0.00,   200.0
    693.0,    0.00,   200.0
    694.0,    0.00,   200.0
    695.0,    0.00,   200.0
    696.0,    0.00,   200.0
    697.0,    0.00,   200.0
    698.0,    0.00,   200.0
    699.0,    0.00,   200.0
    700.0,    0.00,   200.0
    701.0,    0.00,   200.0
    702.0,    0.00,   200.0
    703.0,    0.00,   200.0
    704.0,    0.00,   200.0
    705.0,    0.00,   200.0
    706.0,    0.00,   200.0
    707.0,    0.00,   200.0
    708.0,    0.00,   200.0
    709.0,    0.00,   200.0
    710.0,    0.00,   200.0
    711.0,    0.00,   200.0
    712.0,    0.00,   200.0
    713.0,    0.00,   200.0
    714.0,    0.00,   200.0
    715.0,    0.00,   200.0
    716.0,    0.00,   200.0
    717.0,    0.00,   200.0
    718.0,    0.00,   200.0
    719.0,    0.00,   200.0
    720.0,    0.00,   200.0
    721.0,    0.00,   200.0
    722.0,    0.00,   200.0
    723.0,    0.00,   200.0
    724.0,    0.00,   200.0
    725.0,    0.00,   200.0
    726.0,    0.00,   200.0
    727.0,    0.00,   200.0
    728.0,    0.00,   200.0
    729.0,    0.00,   200.0
    730.0,    0.00,   200.0
    731.0,    0.00,   200.0
    732.0,    0.00,   200.0
    733.0,    0.00,   200.0
    734.0,    0.00,   200.0
    735.0,    0.00,   200.0
    736.0,    0.00,   200.0
    737.0,    0.00,   200.0
    738.0,    0.00,   200.0
    739.0,    0.00,   200.0
    740.0,    0.00,   200.0
    741.0,    0.00,   200.0
    742.0,    0.00,   200.0
    743.0,    0.00,   200.0
    744.0,    0.00,   200.0
    745.0,    0.00,   200.0
    746.0,    0.00,   200.0
    747.0,    0.00,   200.0
    748.0,    0.00,   200.0
    749.0,    0.00,   200.0
    750.0,    0.00,   200.0
    751.0,    0.00,   200.0
    752.0,    0.00,   200.0
    753.0,    0.00,   200.0
    754.0,    0.00,   200.0
    755.0,    0.00,   200.0
    756.0,    0.00,   200.0
    757.0,    0.00,   200.0
    758.0,    0.00,   200.0
    759.0,    0.00,   200.0
    760.0,    0.00,   200.0
    761.0,    0.00,   200.0
    762.0,    0.00,   200.0
    763.0,    0.00,   200.0
    764.0,    0.00,   200.0
    765.0,    0.00,   200.0
    766.0,    0.00,   200.0
    767.0,    0.00,   200.0
    768.0,    0.00,   200.0
    769.0,    0.00,   200.0
    770.0,    0.00,   200.0
    771.0,    0.00,   200.0
    772.0,    0.00,   200.0
    773.0,    0.00,   200.0
    774.0,    0.00,   200.0
    775.0,    0.00,   200.0
    776.0,    0.00,   200.0
    777.0,    0.00,   200.0
    778.0,    0.03,   201.0
    779.0,    0.00,   229.8
    780.0,    0.00,   229.8
    781.0,    0.00,   229.8
    782.0,    0.00,   229.8
    783.0,    0.00,   229.8
    784.0,    0.00,   229.8
    785.0,    0.00,   200.0
    786.0,    0.00,   200.0
    787.0,    0.00,   200.0
    788.0,    0.05,   201.0
    789.0,    0.79,   201.1
    790.0,    0.92,   219.5
    791.0,    0.91,   244.8
    792.0,    0.80,   277.4
    793.0,    0.75,   293.7
    794.0,    0.75,   293.8
    795.0,    0.52,   313.0
    796.0,    0.06,   330.8
    797.0,    0.00,   332.4
    798.0,    0.00,   332.4
    799.0,    0.00,   332.4
    800.0,    0.01,   201.0
    801.0,    0.35,   201.1
    802.0,    1.23,   200.0
    803.0,    1.99,   200.0
    804.0,    2.12,   200.0
    805.0,    3.64,   200.1
    806.0,    4.66,   200.1
    807.0,    4.60,   202.5
    808.0,    4.74,   202.1
    809.0,    6.31,   200.1
    810.0,    6.16,   204.9
    811.0,    7.07,   200.1
    812.0,    6.95,   203.4
    813.0,    7.04,   204.5
    814.0,    6.91,   208.3
